LotArea,Neighborhood,YearBuilt,BHK,SalePrice
7330,OldTown,1989,2,282000
7460,BrkSide,2012,2,280000
4400,CollgCr,2007,2,275000
26114,Veenker,1900,1.5,275000
2153,CollgCr,2001,2,267500
5797,Crawfor,1988,2,260000
5450,NoRidge,1902,1,260000
3266,Mitchel,2014,2,255900
6250,Somerst,1954,1,250000
8820,NWAmes,1961,1,234000
9000,OldTown,1967,1,230000
9000,BrkSide,1962,1,225000
8000,CollgCr,2008,2,215000
6013,Veenker,1990,2,213675
5200,CollgCr,1969,1,183000
5411,Crawfor,1980,1,164808
13500,NoRidge,1920,1,152000
6000,Mitchel,1943,1,115000
3230,Somerst,1963,1,112000
7625,NWAmes,1937,1,710000
10650,OldTown,1977,2,686000
5101,BrkSide,1927,1.5,658500
5410,CollgCr,1928,1,505000
941,Veenker,2002,2,350000
3554,CollgCr,1975,1,210000
4397,Crawfor,1918,1,205000
8700,NoRidge,1943,1,165000
1036,Mitchel,2006,3,286308
7200,Somerst,1907,2,2400000
26000,NWAmes,1991,2,1480000
14984,OldTown,1998,2,1350000
5572,BrkSide,1939,2,1160000
16619,CollgCr,1983,2,1120000
10830,Veenker,1980,2,1090000
9949,CollgCr,1999,2,1050000
5629,Crawfor,1955,1,1020000
5906,NoRidge,2004,2,970000
7304,Mitchel,2006,2,968933
3503,Somerst,1921,2,950000
4500,NWAmes,1909,1.5,925000
5353,OldTown,1947,2,920000
5250,BrkSide,1931,1.5,850000
7112,CollgCr,2001,2,775000
36218,Veenker,1988,2,699950
8448,CollgCr,1989,2,690000
4000,Crawfor,1905,2,690000
10500,NoRidge,1963,1,687500
52567,Mitchel,1924,2,665000
1834,Somerst,2002,2,651000
5000,NWAmes,1911,1,650000
4025,OldTown,1926,1,630000
12278,BrkSide,1937,1,630000
5425,CollgCr,2005,2,627000
9000,Veenker,1977,1,625000
8325,CollgCr,1997,2,590000
2370,Crawfor,1901,2,590000
4178,NoRidge,1922,1.5,585000
4800,Mitchel,1944,2,585000
6600,Somerst,2002,2,583800
9938,NWAmes,1987,1,572000
4080,OldTown,1911,1,565000
2218,BrkSide,1931,1.5,565000
12183,CollgCr,1988,2,555000
29078,Veenker,1984,2,540000
45963,CollgCr,1995,2,535000
3000,Crawfor,1910,1.5,527500
2272,NoRidge,1924,1,524000
9299,Mitchel,1943,1.5,522500
7500,Somerst,1966,1,517850
956,NWAmes,2005,2,507000
5108,OldTown,1954,1,499100
11250,BrkSide,1918,1,497000
33158,CollgCr,1993,2,476000
7020,Veenker,1942,1,469775
890,CollgCr,2008,2,464950
4000,Crawfor,2008,2,458000
4584,NoRidge,2002,2,455800
13579,Mitchel,1937,2,452000
10490,Somerst,1968,1,442500
5680,NWAmes,2008,2,435000
8540,OldTown,1967,1,425000
34680,BrkSide,1985,2,424000
4160,CollgCr,1940,1,420000
2088,Veenker,1997,2,411000
10860,CollgCr,1967,1,407450
6980,Crawfor,1980,1,402200
8127,NoRidge,1994,2,399900
6420,Mitchel,1991,2,375000
10854,Somerst,1977,1,371000
17715,NWAmes,1997,2,360000
2171,OldTown,2014,2,358990
10954,BrkSide,1963,1,346950
5252,CollgCr,2005,2,341950
9362,Veenker,2000,2,340000
4350,CollgCr,1943,1,328000
12500,Crawfor,1947,1,323000
1716,NoRidge,1951,1,319000
7982,Mitchel,1993,2,315000
13250,Somerst,1977,1,312000
9000,NWAmes,1956,1,305240
9091,OldTown,1982,1,305000
6146,BrkSide,1998,2,301000
7598,CollgCr,1947,1,300000
3121,Veenker,1994,2,299000
8800,CollgCr,1959,1,298500
7440,Crawfor,1962,1,285000
7200,NoRidge,1929,1.5,285000
5742,Mitchel,1999,2,275000
6821,Somerst,1989,2,275000
3420,NWAmes,2012,2,269800
41194,OldTown,1900,1.5,255500
2890,BrkSide,2001,2,250000
10914,CollgCr,1959,1,250000
7131,Veenker,1993,1,241000
15000,CollgCr,1941,1,230000
7350,Crawfor,1990,1,219000
7669,NoRidge,1967,1,215000
9000,Mitchel,1970,1,215000
8400,Somerst,1959,1,187500
2106,NWAmes,2014,2,182568
8875,OldTown,1965,1,182000
5547,BrkSide,1985,2,167000
23669,CollgCr,2006,2,3100000
32033,Veenker,1994,2,2880000
320917,CollgCr,2006,2,1860000
8640,Crawfor,1925,2,1400000
76665,NoRidge,1966,1,1330000
11843,Mitchel,1989,1,1320000
8540,Somerst,1973,1,1100000
15648,NWAmes,1918,1.5,1000000
3800,OldTown,1914,2,995000
39960,BrkSide,1980,1,940000
10400,CollgCr,1959,1,930000
9496,Veenker,2003,2,920000
4180,CollgCr,1921,2,865000
42159,Crawfor,1995,2,849000
21810,NoRidge,1993,2,840000
252648,Mitchel,2002,2,820000
16110,Somerst,1949,1,815000
5000,NWAmes,2007,2,800000
6742,OldTown,2004,2,799000
21781,BrkSide,1993,2,785000
4553,CollgCr,2008,2.5,750000
21834,Veenker,1960,1,750000
69351,CollgCr,1990,2,750000
57063,Crawfor,1998,2,740000
8778,NoRidge,1953,1,731100
4000,Mitchel,1919,2,707000
5500,Somerst,1950,1,680000
3750,NWAmes,1925,1.5,660000
3240,OldTown,1930,1.5,630000
8290,BrkSide,1978,2,625000
4500,CollgCr,1922,1,605000
31584,Veenker,1979,2,605000
17674,CollgCr,1978,1,600000
87120,Crawfor,1974,1,595000
7287,NoRidge,1998,2,595000
3870,Mitchel,2004,2,590000
6703,Somerst,1983,1.5,580000
16970,NWAmes,1997,2,575000
33661,OldTown,2001,2,575000
9000,BrkSide,1966,1,560000
7200,CollgCr,1979,2,559950
5040,Veenker,1985,1,549000
6731,CollgCr,1953,1,545000
1256,Crawfor,2004,3,543000
4203,NoRidge,2001,2,539900
23505,Mitchel,1988,2,535000
6295,Somerst,2011,2,530000
10939,NWAmes,1974,1,515000
4506,OldTown,2005,2,512000
4871,BrkSide,2005,2,504975
3360,CollgCr,1957,1,500000
6296,Veenker,2013,2,487500
43124,CollgCr,1962,1,485000
10220,Crawfor,1954,1,462000
8505,NoRidge,1951,1.5,461000
5694,Mitchel,2004,2,457000
15000,Somerst,2011,1,441000
7989,NWAmes,1982,1,440000
8256,OldTown,2006,2,440000
147823,BrkSide,1999,2,435000
5033,CollgCr,2014,2,432500
4254,Veenker,2004,2,423000
5767,CollgCr,2005,2,419900
6903,Crawfor,1951,1,410000
4000,NoRidge,1925,1,409000
1609,Mitchel,2014,2,404763
7525,Somerst,1929,1.5,400000
7800,NWAmes,1950,1,376500
8424,OldTown,1954,1,364500
4200,BrkSide,1920,1,360000
8867,CollgCr,1985,1,348000
8451,Veenker,1998,2,346290
1489,CollgCr,2007,2,345000
8900,Crawfor,1977,2,341000
8779,NoRidge,2001,1,337000
7470,Mitchel,1965,1,335000
12000,Somerst,1939,1,334550
10000,NWAmes,1972,1,331292
7194,OldTown,1978,1,328000
8500,BrkSide,1994,2,325000
12000,CollgCr,1942,1,320000
7338,Veenker,1981,2,315000
2767,CollgCr,1999,2,315000
1716,Crawfor,2003,2,314950
82328,NoRidge,1974,1,310000
9656,Mitchel,1959,1,309000
13200,Somerst,1990,1,308550
7217,NWAmes,1969,1,306000
5000,OldTown,2003,2,305000
1622,BrkSide,2009,3,305000
4683,CollgCr,2007,2,305000
10350,Veenker,1963,1.5,300000
10530,CollgCr,1991,1,295000
8100,Crawfor,1925,1,285000
2050,NoRidge,2003,1.5,284000
10160,Mitchel,1968,1,280000
5880,Somerst,1998,2,277000
6044,NWAmes,1996,2,275000
8019,OldTown,2009,2,275000
7807,BrkSide,1986,1,267500
1125,CollgCr,2011,2,249000
7560,Veenker,1951,1,237502
12681,CollgCr,1918,1,227000
9148,Crawfor,1957,2,210000
7200,NoRidge,1994,1,208000
13320,Mitchel,1944,1,205000
5757,Somerst,1994,1,200000
6440,NWAmes,1971,1,194000
7175,OldTown,1900,1.5,179000
7210,BrkSide,1977,1,168000
10464,CollgCr,1965,1,152000
10114,Veenker,1955,1,140000
7067,CollgCr,2008,2,1700000
7200,Crawfor,2000,1,1390000
14450,NoRidge,1998,2,1290000
17832,Mitchel,1994,1,1280000
8622,Somerst,1976,2,1190000
3333,NWAmes,2008,3,1190000
10361,OldTown,1985,2,1160000
19767,BrkSide,1998,2,1150000
12231,CollgCr,2001,2,1110000
41041,Veenker,1965,1.5,1020000
12688,CollgCr,1967,1,1010000
3900,Crawfor,1940,2,990000
35083,NoRidge,1978,2,975000
21494,Mitchel,1991,2,815000
19193,Somerst,1973,1,795000
982278,NWAmes,2004,1,790000
14421,OldTown,1994,2,780000
9970,BrkSide,1970,2,775000
5400,CollgCr,1927,1,715000
9135,Veenker,1955,1,625000
8736,CollgCr,1958,1,618000
3720,Crawfor,2004,2,615000
7953,NoRidge,2000,2,600000
7877,Mitchel,2004,2,597000
3960,Somerst,1907,1.5,595000
8248,NWAmes,1989,2,569500
5000,OldTown,1945,1.5,535000
4120,BrkSide,1950,1,535000
1250,CollgCr,2014,3,520000
3090,Veenker,1925,1,516000
1248,CollgCr,2000,2,482000
3750,Crawfor,1928,1.5,479200
10065,NoRidge,1954,1,475000
4195,Mitchel,1998,2,463000
12196,Somerst,1972,1,458000
47916,NWAmes,1948,1.5,452000
4000,OldTown,1955,1,452000
3350,BrkSide,1919,1.5,450000
6001,CollgCr,1944,1,447000
11200,Veenker,1979,1,445000
8303,CollgCr,1957,1,442500
5171,Crawfor,2013,2,439990
7350,NoRidge,1976,1,432100
4800,Mitchel,1926,1.5,425000
8272,Somerst,1958,1,419000
32500,NWAmes,1966,1,410000
215186,OldTown,1983,2,396400
5102,BrkSide,1994,1,385000
4805,CollgCr,1999,2,385000
800,Veenker,2011,2,384000
7560,CollgCr,1920,1,375950
9225,Crawfor,1959,1,375000
7955,NoRidge,1963,1,375000
7282,Mitchel,2007,2,360000
7194,Somerst,1969,1,358000
6250,NWAmes,1916,1,355000
6150,OldTown,1950,1,345000
5455,BrkSide,2003,2,340000
9798,CollgCr,1995,2,340000
7500,Veenker,1953,1,335000
8425,CollgCr,1942,1,327200
12950,Crawfor,1953,1,310000
1585,NoRidge,2003,2,300000
10523,Mitchel,1981,1,295500
6543,Somerst,1913,1,286000
7654,NWAmes,1952,1,275000
7080,OldTown,1923,1,275000
9253,BrkSide,1998,1,272500
13600,CollgCr,1959,1.5,268500
8536,Veenker,1955,2,265000
4441,CollgCr,2014,1,256703
7467,Crawfor,1944,1.5,200000
10080,NoRidge,1959,1,184900
6871,Mitchel,1937,1,152275
24684,Somerst,1979,1,150000
13351,NWAmes,1946,2,1900000
14904,OldTown,1949,1,1650000
4080,BrkSide,2011,2,1310000
8850,CollgCr,2014,2,1270000
9003,Veenker,2008,2,1260000
95396,CollgCr,1962,1.5,1230000
18361,Crawfor,2001,2,1150000
4095,NoRidge,2009,2,912000
18741,Mitchel,2005,2,875000
8603,Somerst,1940,1,850000
32219,NWAmes,1995,2,795000
5250,OldTown,2003,2,775000
5700,BrkSide,1941,1,749950
7042,CollgCr,1941,1.5,725000
13300,Veenker,1967,1,725000
8064,CollgCr,1967,2,710000
4252,Crawfor,1989,2,675000
5576,NoRidge,2004,2,650000
4166,Mitchel,1965,1,650000
13809,Somerst,1973,1,649000
1466,NWAmes,2006,3,640000
12283,OldTown,1993,2,610000
5663,BrkSide,2003,2,589000
11349,CollgCr,1991,2,572650
12420,Veenker,1957,1,555700
37430,CollgCr,1990,2,539950
8652,Crawfor,1965,1,513000
2550,NoRidge,1984,2,495000
9725,Mitchel,1987,2,490000
7853,Somerst,1962,1,485000
1431,NWAmes,2010,2,480000
7701,NWAmes,2000,2,477590
9800,CollgCr,1987,2,470000
12155,Veenker,1977,1,460000
4445,CollgCr,1996,2,457500
7350,Crawfor,1973,1,450000
762,NoRidge,2007,2,450000
6350,Mitchel,1951,1,446000
4000,Somerst,1916,1,445000
1304,NWAmes,2006,2,438000
5510,OldTown,1910,1,417500
5368,BrkSide,1958,1,415000
8909,CollgCr,1986,1,403900
14040,Veenker,1994,2,395000
5456,CollgCr,1951,1,393000
14141,Crawfor,1994,1,390000
8946,NoRidge,1996,1,381000
16736,Mitchel,1929,2,380000
9066,Somerst,1962,1,375000
7620,NWAmes,1987,1,370000
4880,OldTown,1925,1,363000
10723,BrkSide,1959,1,360000
1244,CollgCr,2007,2,360000
6441,Veenker,2002,2,349950
5715,CollgCr,1957,1,340000
4200,Crawfor,2014,2,326989
12500,NoRidge,1963,1,325000
8250,Mitchel,1954,1,325000
4276,Somerst,2014,2,319900
9956,NWAmes,1967,1,318000
5040,OldTown,1927,1,316000
10873,BrkSide,1989,1,305000
2999,CollgCr,1998,2,300000
13187,Veenker,1974,1,293000
11214,CollgCr,1958,1,290000
7414,Crawfor,1993,2,290000
10440,NoRidge,1978,1,288000
9737,Mitchel,1968,1,275000
6750,Somerst,1980,1,265000
6771,NWAmes,1918,1,260000
8800,OldTown,1960,1,230000
1165,BrkSide,2014,2,230000
1264,CollgCr,2015,2,230000
12013,Veenker,1988,2,225000
10588,CollgCr,1957,1,224000
8440,Crawfor,1951,1,223000
12000,NoRidge,1959,1,217000
25277,Mitchel,1961,1,201000
6600,Somerst,1938,1,199950
4366,NWAmes,1985,2,183000
10807,OldTown,1949,1,181000
4700,BrkSide,1943,1,172000
7450,CollgCr,1944,1,169500
8805,Veenker,1928,2.5,2550000
12081,CollgCr,2007,2,1980000
7500,Crawfor,2014,2,1600000
9600,NoRidge,1946,1,1350000
8100,Mitchel,2002,2,1310000
79279,Somerst,1990,2,1230000
11200,NWAmes,1999,2,1130000
5934,OldTown,1952,1,960000
17313,BrkSide,1993,2,912000
4000,CollgCr,2014,2,846000
10450,Veenker,1996,2,810000
6050,CollgCr,2014,2,799990
7260,Crawfor,2004,2,744000
74495,NoRidge,1997,2,725500
9400,Mitchel,1962,1,725000
9000,Somerst,1957,1,720000
4468,NWAmes,2006,3,717550
6207,OldTown,2001,2,705000
24755,BrkSide,2002,2,699000
9225,CollgCr,1968,1,675000
5750,Veenker,1908,2,672600
9086,CollgCr,1999,2,670000
7560,Crawfor,1952,2,635000
8823,NoRidge,1973,1,605000
10637,Mitchel,1991,2,595000
35008,Somerst,1977,1,594950
54014,NWAmes,1967,2,590000
21196,OldTown,1956,1,569000
4088,BrkSide,1996,2,560000
11680,CollgCr,1958,1,549800
9720,Veenker,1974,2,549000
4984,CollgCr,1955,1,499950
10072,Crawfor,1980,2,495000
13002,NoRidge,1984,1,492450
4308,Mitchel,2001,2,483500
11381,Somerst,1947,1,464500
1014,NWAmes,2015,3,455000
1618,OldTown,2011,2.5,453000
9099,BrkSide,1944,1.5,445000
8485,CollgCr,2007,2,442000
1221,Veenker,2004,2,437000
4670,CollgCr,2005,3.5,435000
8491,Crawfor,1958,1,435000
4866,NoRidge,2005,1,431500
7920,Mitchel,1916,1.5,429000
7415,Somerst,1965,2,423800
4184,NWAmes,1965,1,416500
16008,OldTown,1989,1,415000
3600,BrkSide,2010,2,415000
3200,CollgCr,1942,1,412500
7480,Veenker,1972,1,410000
1204,CollgCr,2006,3,408000
7267,Crawfor,1976,1,405000
15743,NoRidge,1962,1,405000
9636,Mitchel,1994,2,405000
2314,Somerst,2005,2,405000
5481,NWAmes,1953,1,402000
3742,OldTown,2006,2,400000
9681,BrkSide,1980,1,400000
10726,CollgCr,1954,1,385000
5824,Veenker,2011,2,379000
5413,CollgCr,1947,1,375000
5701,Crawfor,2003,2,359950
1071,NoRidge,2003,2,359000
12330,Mitchel,1968,1,354000
7030,Somerst,1973,1,350000
19090,NWAmes,1968,1,335500
5000,OldTown,1954,1,325000
11824,BrkSide,1954,1,320000
4641,CollgCr,2005,2,316000
169448,Veenker,1950,1,299000
8400,CollgCr,1956,1,289950
9000,Crawfor,1954,1,286000
2446,NoRidge,1998,2,285000
5868,Mitchel,2003,2,275000
6000,Somerst,1955,1,245000
5200,NWAmes,1977,1,230000
1737,OldTown,2006,2,190000
7370,BrkSide,1912,1,190000
5734,CollgCr,1955,1,178000
7392,Veenker,1964,1,160000
5000,CollgCr,1965,2,1250000
7210,Crawfor,1966,2,565000
8250,NoRidge,1940,1,345000
2170,Mitchel,2003,2,247800
1092,Somerst,2004,2,163800
5766,NWAmes,1951,1.5,540000
35069,OldTown,2001,2,5570000
9630,BrkSide,1951,1,1400000
13726,CollgCr,2014,2,1240000
15857,Veenker,1998,2,1000000
37200,CollgCr,1939,2,942000
5000,Crawfor,1911,1.5,898500
5414,NoRidge,2014,2,864327
11010,Mitchel,1966,1,840000
6027,Somerst,2001,2,835000
5225,NWAmes,2014,2,834995
6120,OldTown,2014,2,829995
10794,BrkSide,1996,2,815000
4903,CollgCr,2014,2,809950
6262,Veenker,2003,2,808000
8970,CollgCr,1994,2,791500
9382,Crawfor,1963,1,787500
4264,NoRidge,1902,2,780500
74390,Mitchel,1998,2,775000
10928,Somerst,1988,2,768000
8500,NWAmes,1979,2,760000
11860,OldTown,1951,1,750000
7054,BrkSide,1985,2,690000
3008,CollgCr,1910,2,680000
6300,Veenker,1956,1,680000
5795,CollgCr,1940,1.5,672324
946,Crawfor,2014,3,619000
118047,NoRidge,1992,1,616500
8100,Mitchel,1992,2,607500
7626,Somerst,1941,1,605000
10050,NWAmes,1955,1,583000
5000,OldTown,2001,2,580000
1026,BrkSide,2014,3,580000
5400,CollgCr,1948,1,579000
3867,Veenker,2005,2,571000
9750,CollgCr,1969,1.5,570000
35440,Crawfor,1994,2,556000
2340,NoRidge,1922,1,553500
169448,Mitchel,1990,2.5,550000
4270,Somerst,2000,2,538500
5573,NWAmes,2003,2,525000
8530,OldTown,1983,1,500000
5660,BrkSide,2001,2,488000
1310,CollgCr,2006,3,475000
2212,Veenker,2014,2,472217
3800,CollgCr,2014,2,469995
4876,Crawfor,2005,2,451000
8296,NoRidge,1978,2,450000
10720,Mitchel,1955,1,450000
4140,Somerst,1919,1,443500
6110,NWAmes,1955,1,442000
28254,OldTown,2001,2,440000
6082,BrkSide,2004,2,435000
6818,CollgCr,1972,1,424000
6000,Veenker,1941,1.5,417000
4200,CollgCr,1914,1,415000
7440,Crawfor,1949,1,400000
12944,NoRidge,2002,1,400000
15170,Mitchel,1965,1,390000
8040,Somerst,1949,1,385100
7800,NWAmes,1969,1,385000
1450,OldTown,1905,1,385000
2610,BrkSide,2005,2,384500
8057,CollgCr,1959,1,375000
7296,Veenker,1967,1,375000
7400,CollgCr,1958,1,367400
5424,Crawfor,1916,1.5,362500
7930,NoRidge,1980,2,360000
4200,Mitchel,2014,2,339989
9417,Somerst,1967,1,335000
7620,NWAmes,1953,1,330000
9261,OldTown,1985,1,330000
5388,BrkSide,2009,2,328000
5703,CollgCr,1946,1,325000
11096,Veenker,1979,1,325000
12040,CollgCr,2011,2,325000
4742,Crawfor,2014,2,324747
8200,NoRidge,1964,1,315000
4200,Mitchel,2014,2,307635
10950,Somerst,1967,1,290000
8199,NWAmes,1953,1,285650
16679,OldTown,1989,1,274950
1200,BrkSide,1999,2,269500
10519,CollgCr,1979,1,265000
4560,Veenker,1928,1,260600
81893,CollgCr,1936,1,260000
12000,Crawfor,1972,1,255000
22000,NoRidge,1948,1,229500
5000,Mitchel,1976,1,226500
6000,Somerst,1900,1,210000
8000,NWAmes,1954,1,200000
8384,OldTown,1947,1,121800
7100,BrkSide,1911,2,2300000
3900,CollgCr,1923,2,1450000
14990,Veenker,1964,1,1400000
61419,CollgCr,2014,2,1350000
5929,Crawfor,2014,2,1300000
15367,NoRidge,1962,2,1220000
9675,Mitchel,1977,1,1000000
11436,Somerst,1967,1,1000000
8465,NWAmes,2014,2,995500
5000,OldTown,1919,2,969000
16305,BrkSide,2003,2,960000
14338,CollgCr,1986,2,950000
5100,Veenker,1929,2,925000
38912,CollgCr,1965,1,910000
194278,Crawfor,2005,2,890000
8564,NoRidge,1976,2,875000
9525,Mitchel,1974,2.5,838400
10660,Somerst,1979,2,817000
3600,NWAmes,2009,2.5,805000
9374,OldTown,2003,2,785000
40962,BrkSide,1991,2,780000
4284,CollgCr,2014,2,775000
7645,Veenker,1955,1,760000
7901,CollgCr,2004,2,760000
39430,Crawfor,1974,1,753000
81935,NoRidge,1984,2,750000
9307,Mitchel,1984,2,719000
7800,Somerst,1954,1,690000
5750,NWAmes,2000,2,679900
28243,OldTown,1993,2,660000
2310,BrkSide,1914,1,650000
1502,CollgCr,2014,3,630000
13572,Veenker,1987,1,604000
19860,CollgCr,1995,2,582000
4604,Crawfor,2003,2,580000
7410,NoRidge,2014,2,580000
3599,Mitchel,1999,2,575000
3570,Somerst,1930,1.5,565000
5120,NWAmes,2000,2,558000
5580,OldTown,2004,1,554000
7229,BrkSide,1986,1,552500
4120,CollgCr,1929,1.5,552500
1021,Veenker,2008,2,540000
3615,CollgCr,2005,2,535000
7210,Crawfor,1965,1,534000
10330,NoRidge,1978,1,525000
2700,Mitchel,1902,2,520000
213008,Somerst,1990,1,506000
3400,NWAmes,1927,1,500000
208216,OldTown,1997,2,495000
8384,BrkSide,1971,1,485000
2386,CollgCr,2014,2,479990
8467,Veenker,1972,1,460000
6983,CollgCr,2013,2,457000
10720,Crawfor,1979,1,454800
14810,NoRidge,1956,1,452000
11250,Mitchel,1967,1,450000
7200,Somerst,1979,2,445000
7934,NWAmes,2005,2,445000
8775,OldTown,1959,1,437000
9708,BrkSide,1954,1.5,430000
9500,CollgCr,1977,1,425000
4427,Veenker,2007,2,425000
2766,CollgCr,2014,2,425000
7840,Crawfor,1961,1,416000
8400,NoRidge,1959,1.5,415000
1613,Mitchel,2014,2,413565
7200,Somerst,1955,1.5,402000
3797,NWAmes,1922,1.5,400000
1041,OldTown,2006,2,399950
6700,BrkSide,1951,1,395000
20672,CollgCr,1948,1.5,375000
17600,Veenker,1966,1,370000
8301,CollgCr,1958,1,365000
4080,Crawfor,1917,1,360000
5750,NoRidge,1981,1,354000
7458,Mitchel,1989,2,348000
13816,Somerst,1998,2,334999
50094,NWAmes,1967,1,330000
4000,OldTown,2014,2,319900
7650,BrkSide,1977,1,317000
7150,CollgCr,1967,1,310000
2345,Veenker,2003,2,310000
13560,CollgCr,1968,1,309500
6628,Crawfor,1963,1,300000
5000,NoRidge,1923,1,299000
12840,Mitchel,1965,1.5,294000
9450,Somerst,1955,1,279000
9383,NWAmes,1929,1,274000
11760,OldTown,1963,1,272000
8325,BrkSide,1966,1,269900
7136,CollgCr,2003,1,269000
9635,Veenker,1966,1,260750
1033,CollgCr,1922,1,250000
8100,Crawfor,1949,1,250000
8208,NoRidge,1970,1,245000
6099,Mitchel,1944,1,242000
8594,Somerst,1959,1,240000
18730,NWAmes,1960,1,239900
5000,OldTown,1968,1,237000
5000,BrkSide,1949,1,235000
45738,CollgCr,1967,2,235000
7840,Veenker,1968,1,220000
18400,CollgCr,1938,1.5,220000
7570,Crawfor,1939,1,210000
9262,NoRidge,1968,1,185000
9800,Mitchel,1975,1.5,175000
6450,Somerst,1931,1.5,169000
8043,NWAmes,1954,1,161000
3452,OldTown,2006,2,2250000
6220,BrkSide,2013,2,1880000
32909,CollgCr,2000,2,1250000
10920,Veenker,1965,1,950000
101930,CollgCr,1991,2,925000
7746,Crawfor,1993,2,895000
5669,NoRidge,2003,2,855000
5800,Mitchel,1945,1,765000
1706,Somerst,1998,3,719000
36562,NWAmes,1994,2,700000
5940,OldTown,1956,1,672500
13530,BrkSide,1977,1,670000
7620,CollgCr,1948,1,655000
8197,Veenker,1962,1,655000
5940,CollgCr,1953,1,650500
51836,Crawfor,2013,1,650000
5450,NoRidge,2001,2,648000
3000,Mitchel,1911,1.5,640000
1275,Somerst,2005,2,630000
8858,NWAmes,1979,1,606000
7851,OldTown,1989,1,592100
47044,BrkSide,1987,2,575000
8676,CollgCr,1989,2,555000
9460,Veenker,1960,1,550000
6009,CollgCr,1954,1,550000
7412,Crawfor,1988,2,545000
16455,NoRidge,1959,1,540000
8750,Mitchel,1976,2,532500
1536,Somerst,2003,2,530000
3400,NWAmes,1907,1,529000
43560,OldTown,1979,1,525000
83231,BrkSide,1975,1,510000
4668,CollgCr,1993,2,509950
9000,Veenker,1961,1,509500
8400,CollgCr,1963,1,480000
1213,Crawfor,2001,3,450000
4800,NoRidge,1917,1,435000
6911,Mitchel,1988,1,435000
13059,Somerst,1976,2,432000
4685,NWAmes,2014,2,430760
60984,OldTown,2007,2,430000
1444,BrkSide,2006,3,430000
15949,CollgCr,1965,1,429300
5021,Veenker,2002,2,425000
4200,CollgCr,1909,1.5,415000
5080,Crawfor,1938,1,404500
77574,NoRidge,1971,1,390000
9800,Mitchel,1971,1.5,389000
10890,Somerst,1912,1.5,385000
2710,NWAmes,2008,2,382000
15314,OldTown,2013,2,378950
8432,BrkSide,1960,1,375000
9585,CollgCr,1973,1,374150
10064,Veenker,1940,1,367500
7500,CollgCr,1982,1,365000
8698,Crawfor,1999,1,361000
8157,NoRidge,1944,1.5,350000
8162,Mitchel,1949,1.5,350000
2031,Somerst,2006,2,349950
4802,NWAmes,2010,1,342000
5258,OldTown,1911,1.5,329000
7000,BrkSide,1977,1,329000
5100,CollgCr,1933,1,327000
4997,Veenker,2004,2,310950
676,CollgCr,2003,2,304000
4862,Crawfor,2005,2,300000
3855,NoRidge,1999,2,300000
6350,Mitchel,1924,1,300000
4200,Somerst,2007,2,300000
1200,NWAmes,2002,3,300000
5100,OldTown,1948,1,296500
217800,BrkSide,1976,1,290000
9874,CollgCr,1990,2,285000
7665,Veenker,1975,1,269000
6477,CollgCr,1986,2,267000
11180,Crawfor,1968,1,260000
22896,NoRidge,1922,1.5,257000
7500,Mitchel,1950,1,245500
10794,Somerst,1967,1,245000
